name	volume	thickness	area	meancurv
Left-bankssts	1752.0	2.502	761.0	0.082
Left-caudalanteriorcingulate	1090.0	2.534	401.0	0.099
Left-caudalmiddlefrontal	6881.0	2.688	2295.0	0.095
Left-cuneus	3757.0	1.905	2023.0	0.133
Left-entorhinal	1586.0	3.477	320.0	0.084
Left-fusiform	8520.0	2.845	2926.0	0.103
Left-inferiorparietal	9026.0	2.668	3319.0	0.106
Left-inferiortemporal	9714.0	2.764	3192.0	0.115
Left-isthmuscingulate	2661.0	2.471	943.0	0.107
Left-lateraloccipital	9812.0	2.159	4347.0	0.126
Left-lateralorbitofrontal	7507.0	2.932	2433.0	0.113
Left-lingual	6387.0	2.023	3145.0	0.117
Left-medialorbitofrontal	4601.0	2.564	1653.0	0.097
Left-middletemporal	11221.0	2.978	3087.0	0.101
Left-parahippocampal	1813.0	2.379	680.0	0.053
Left-paracentral	4053.0	2.83	1296.0	0.075
Left-parsopercularis	5173.0	2.809	1666.0	0.091
Left-parsorbitalis	1699.0	2.325	564.0	0.123
Left-parstriangularis	4198.0	2.767	1337.0	0.103
Left-pericalcarine	2407.0	1.631	1730.0	0.132
Left-postcentral	9177.0	2.183	3848.0	0.089
Left-posteriorcingulate	2654.0	2.541	996.0	0.1
Left-precentral	14172.0	2.909	4603.0	0.086
Left-precuneus	11260.0	2.637	4110.0	0.104
Left-rostralanteriorcingulate	2165.0	2.75	741.0	0.107
Left-rostralmiddlefrontal	12602.0	2.343	4931.0	0.111
Left-superiorfrontal	23137.0	2.922	7011.0	0.106
Left-superiorparietal	13941.0	2.485	5273.0	0.099
Left-superiortemporal	12354.0	2.953	3866.0	0.088
Left-supramarginal	10940.0	2.715	3723.0	0.098
Left-frontalpole	1110.0	2.972	291.0	0.127
Left-temporalpole	2360.0	3.642	495.0	0.12
Left-transversetemporal	1223.0	2.615	452.0	0.114
Left-insula	6926.0	3.511	2005.0	0.092
