name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2076.0	2.131	954.0	0.126
Left-G_and_S_occipital_inf	2390.0	2.181	968.0	0.117
Left-G_and_S_paracentral	2805.0	2.579	895.0	0.092
Left-G_and_S_subcentral	3279.0	2.655	1173.0	0.125
Left-G_and_S_transv_frontopol	1366.0	2.239	523.0	0.122
Left-G_and_S_cingul-Ant	4000.0	2.801	1348.0	0.122
Left-G_and_S_cingul-Mid-Ant	2127.0	2.726	845.0	0.093
Left-G_and_S_cingul-Mid-Post	2082.0	2.719	778.0	0.105
Left-G_cingul-Post-dorsal	1665.0	2.888	478.0	0.135
Left-G_cingul-Post-ventral	582.0	2.853	179.0	0.116
Left-G_cuneus	2734.0	1.741	1530.0	0.138
Left-G_front_inf-Opercular	3780.0	3.024	984.0	0.129
Left-G_front_inf-Orbital	825.0	2.336	293.0	0.144
Left-G_front_inf-Triangul	2495.0	2.751	734.0	0.112
Left-G_front_middle	7971.0	2.49	2710.0	0.134
Left-G_front_sup	16965.0	2.916	4898.0	0.112
Left-G_Ins_lg_and_S_cent_ins	1606.0	3.685	427.0	0.111
Left-G_insular_short	2627.0	4.206	474.0	0.108
Left-G_occipital_middle	3674.0	2.123	1502.0	0.135
Left-G_occipital_sup	2648.0	2.106	1109.0	0.123
Left-G_oc-temp_lat-fusifor	4232.0	2.892	1311.0	0.119
Left-G_oc-temp_med-Lingual	3646.0	2.054	1684.0	0.143
Left-G_oc-temp_med-Parahip	2738.0	2.787	787.0	0.07
Left-G_orbital	4955.0	2.77	1444.0	0.123
Left-G_pariet_inf-Angular	5505.0	2.488	1807.0	0.114
Left-G_pariet_inf-Supramar	6429.0	2.393	2369.0	0.122
Left-G_parietal_sup	6048.0	2.311	2253.0	0.109
Left-G_postcentral	4094.0	2.14	1637.0	0.114
Left-G_precentral	5601.0	2.689	1665.0	0.103
Left-G_precuneus	6186.0	2.479	2093.0	0.126
Left-G_rectus	2092.0	2.729	620.0	0.152
Left-G_subcallosal	884.0	2.53	364.0	0.162
Left-G_temp_sup-G_T_transv	1035.0	2.228	392.0	0.101
Left-G_temp_sup-Lateral	5181.0	2.954	1367.0	0.116
Left-G_temp_sup-Plan_polar	1904.0	3.475	500.0	0.054
Left-G_temp_sup-Plan_tempo	1841.0	2.604	663.0	0.062
Left-G_temporal_inf	5975.0	2.722	1842.0	0.129
Left-G_temporal_middle	7067.0	2.975	1787.0	0.119
Left-Lat_Fis-ant-Horizont	391.0	2.166	184.0	0.079
Left-Lat_Fis-ant-Vertical	569.0	2.522	278.0	0.086
Left-Lat_Fis-post	1628.0	2.678	796.0	0.096
Left-Pole_occipital	2162.0	1.667	1258.0	0.132
Left-Pole_temporal	4210.0	3.06	1216.0	0.135
Left-S_calcarine	1921.0	2.001	1203.0	0.11
Left-S_central	2987.0	1.94	1837.0	0.084
Left-S_cingul-Marginalis	1200.0	2.39	581.0	0.076
Left-S_circular_insula_ant	725.0	2.741	306.0	0.063
Left-S_circular_insula_inf	2227.0	3.113	876.0	0.066
Left-S_circular_insula_sup	2855.0	2.868	1242.0	0.082
Left-S_collat_transv_ant	1306.0	3.076	507.0	0.096
Left-S_collat_transv_post	547.0	2.088	318.0	0.113
Left-S_front_inf	3192.0	2.385	1420.0	0.107
Left-S_front_middle	1419.0	2.144	698.0	0.102
Left-S_front_sup	4575.0	2.523	2016.0	0.084
Left-S_interm_prim-Jensen	243.0	2.46	111.0	0.115
Left-S_intrapariet_and_P_trans	4667.0	2.299	2334.0	0.092
Left-S_oc_middle_and_Lunatus	938.0	1.928	537.0	0.101
Left-S_oc_sup_and_transversal	1719.0	2.085	993.0	0.094
Left-S_occipital_ant	1078.0	2.277	473.0	0.093
Left-S_oc-temp_lat	1651.0	2.524	739.0	0.114
Left-S_oc-temp_med_and_Lingual	2995.0	2.401	1469.0	0.074
Left-S_orbital_lateral	384.0	1.895	249.0	0.142
Left-S_orbital_med-olfact	822.0	2.639	373.0	0.097
Left-S_orbital-H_Shaped	1981.0	2.578	811.0	0.108
Left-S_parieto_occipital	2816.0	2.656	1288.0	0.096
Left-S_pericallosal	1161.0	1.601	872.0	0.102
Left-S_postcentral	3768.0	2.135	1876.0	0.088
Left-S_precentral-inf-part	1783.0	2.571	840.0	0.097
Left-S_precentral-sup-part	2025.0	2.663	903.0	0.079
Left-S_suborbital	965.0	2.58	429.0	0.094
Left-S_subparietal	1529.0	2.279	816.0	0.11
Left-S_temporal_inf	2581.0	2.686	1050.0	0.087
Left-S_temporal_sup	8294.0	2.377	3916.0	0.09
Left-S_temporal_transverse	533.0	2.167	310.0	0.087
