name	volume	thickness	area	meancurv
Left-bankssts	2146.0	2.559	919.0	0.078
Left-caudalanteriorcingulate	2272.0	2.399	830.0	0.12
Left-caudalmiddlefrontal	4971.0	2.822	1683.0	0.09
Left-cuneus	2371.0	1.913	1272.0	0.13
Left-entorhinal	1608.0	3.106	390.0	0.057
Left-fusiform	9162.0	2.868	2929.0	0.101
Left-inferiorparietal	10887.0	2.519	4212.0	0.104
Left-inferiortemporal	9797.0	2.696	3341.0	0.102
Left-isthmuscingulate	2457.0	2.497	949.0	0.103
Left-lateraloccipital	11383.0	2.114	5241.0	0.114
Left-lateralorbitofrontal	7865.0	2.827	2760.0	0.106
Left-lingual	6176.0	2.182	2860.0	0.121
Left-medialorbitofrontal	4119.0	2.274	1755.0	0.111
Left-middletemporal	9753.0	2.696	3132.0	0.095
Left-parahippocampal	1594.0	2.855	534.0	0.081
Left-paracentral	4233.0	2.992	1291.0	0.086
Left-parsopercularis	5205.0	2.919	1579.0	0.085
Left-parsorbitalis	2290.0	2.865	676.0	0.116
Left-parstriangularis	4072.0	2.668	1452.0	0.096
Left-pericalcarine	2006.0	1.967	1240.0	0.121
Left-postcentral	8154.0	2.241	3316.0	0.088
Left-posteriorcingulate	2504.0	2.385	1057.0	0.111
Left-precentral	13156.0	2.835	4329.0	0.083
Left-precuneus	8232.0	2.602	3177.0	0.106
Left-rostralanteriorcingulate	1820.0	2.659	693.0	0.101
Left-rostralmiddlefrontal	14783.0	2.389	5779.0	0.106
Left-superiorfrontal	22165.0	2.719	7563.0	0.102
Left-superiorparietal	11473.0	2.448	4615.0	0.102
Left-superiortemporal	11255.0	2.894	3556.0	0.084
Left-supramarginal	10000.0	2.643	3519.0	0.095
Left-frontalpole	959.0	2.506	298.0	0.15
Left-temporalpole	1767.0	3.148	434.0	0.099
Left-transversetemporal	1124.0	2.611	444.0	0.109
Left-insula	6065.0	3.317	1902.0	0.082
