name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2054.0	2.261	879.0	0.111
Left-G_and_S_occipital_inf	3011.0	2.317	1237.0	0.118
Left-G_and_S_paracentral	3481.0	2.879	1030.0	0.095
Left-G_and_S_subcentral	2445.0	2.674	803.0	0.106
Left-G_and_S_transv_frontopol	1458.0	2.347	521.0	0.131
Left-G_and_S_cingul-Ant	3922.0	2.722	1513.0	0.102
Left-G_and_S_cingul-Mid-Ant	2593.0	2.645	973.0	0.096
Left-G_and_S_cingul-Mid-Post	2357.0	2.644	964.0	0.107
Left-G_cingul-Post-dorsal	1200.0	2.963	336.0	0.118
Left-G_cingul-Post-ventral	652.0	2.865	203.0	0.084
Left-G_cuneus	2383.0	1.856	1243.0	0.135
Left-G_front_inf-Opercular	3377.0	3.053	845.0	0.092
Left-G_front_inf-Orbital	1183.0	2.755	313.0	0.118
Left-G_front_inf-Triangul	3150.0	2.836	863.0	0.103
Left-G_front_middle	9336.0	2.622	2794.0	0.118
Left-G_front_sup	16885.0	2.796	5104.0	0.113
Left-G_Ins_lg_and_S_cent_ins	1345.0	3.441	376.0	0.101
Left-G_insular_short	1927.0	3.682	404.0	0.085
Left-G_occipital_middle	4291.0	2.258	1538.0	0.111
Left-G_occipital_sup	1839.0	2.199	774.0	0.115
Left-G_oc-temp_lat-fusifor	4880.0	3.064	1292.0	0.107
Left-G_oc-temp_med-Lingual	4662.0	2.12	2065.0	0.138
Left-G_oc-temp_med-Parahip	2308.0	2.92	636.0	0.072
Left-G_orbital	5763.0	2.841	1673.0	0.124
Left-G_pariet_inf-Angular	5377.0	2.624	1641.0	0.125
Left-G_pariet_inf-Supramar	5261.0	2.726	1634.0	0.108
Left-G_parietal_sup	5248.0	2.59	1697.0	0.105
Left-G_postcentral	3662.0	2.294	1332.0	0.096
Left-G_precentral	6108.0	3.039	1552.0	0.089
Left-G_precuneus	5175.0	2.617	1686.0	0.119
Left-G_rectus	1642.0	2.298	568.0	0.103
Left-G_subcallosal	855.0	2.392	388.0	0.118
Left-G_temp_sup-G_T_transv	982.0	2.56	341.0	0.097
Left-G_temp_sup-Lateral	5274.0	3.152	1200.0	0.11
Left-G_temp_sup-Plan_polar	1646.0	3.479	417.0	0.055
Left-G_temp_sup-Plan_tempo	1833.0	2.538	702.0	0.063
Left-G_temporal_inf	5752.0	2.85	1701.0	0.112
Left-G_temporal_middle	6905.0	2.75	1944.0	0.102
Left-Lat_Fis-ant-Horizont	458.0	2.302	240.0	0.072
Left-Lat_Fis-ant-Vertical	484.0	2.757	215.0	0.073
Left-Lat_Fis-post	1552.0	2.679	756.0	0.09
Left-Pole_occipital	2691.0	1.823	1410.0	0.128
Left-Pole_temporal	4486.0	3.069	1144.0	0.115
Left-S_calcarine	2633.0	2.145	1484.0	0.105
Left-S_central	3437.0	2.314	1742.0	0.078
Left-S_cingul-Marginalis	1392.0	2.52	652.0	0.079
Left-S_circular_insula_ant	940.0	3.118	356.0	0.056
Left-S_circular_insula_inf	2154.0	3.12	871.0	0.057
Left-S_circular_insula_sup	2305.0	2.888	1031.0	0.075
Left-S_collat_transv_ant	1848.0	2.878	729.0	0.092
Left-S_collat_transv_post	513.0	2.34	267.0	0.111
Left-S_front_inf	3367.0	2.456	1571.0	0.082
Left-S_front_middle	2402.0	2.253	1209.0	0.105
Left-S_front_sup	4564.0	2.589	1904.0	0.073
Left-S_interm_prim-Jensen	512.0	2.342	277.0	0.083
Left-S_intrapariet_and_P_trans	3620.0	2.344	1838.0	0.095
Left-S_oc_middle_and_Lunatus	1475.0	2.15	844.0	0.099
Left-S_oc_sup_and_transversal	1615.0	2.325	825.0	0.086
Left-S_occipital_ant	796.0	2.417	399.0	0.083
Left-S_oc-temp_lat	1573.0	2.22	721.0	0.109
Left-S_oc-temp_med_and_Lingual	2833.0	2.657	1241.0	0.082
Left-S_orbital_lateral	535.0	2.47	261.0	0.116
Left-S_orbital_med-olfact	935.0	2.376	471.0	0.098
Left-S_orbital-H_Shaped	2429.0	2.922	918.0	0.102
Left-S_parieto_occipital	2177.0	2.456	1070.0	0.096
Left-S_pericallosal	1126.0	1.706	822.0	0.115
Left-S_postcentral	3441.0	2.431	1652.0	0.081
Left-S_precentral-inf-part	2109.0	2.811	867.0	0.073
Left-S_precentral-sup-part	2388.0	2.576	974.0	0.08
Left-S_suborbital	709.0	2.141	390.0	0.102
Left-S_subparietal	1323.0	2.603	599.0	0.09
Left-S_temporal_inf	2111.0	2.44	1012.0	0.084
Left-S_temporal_sup	8244.0	2.595	3598.0	0.086
Left-S_temporal_transverse	420.0	2.982	186.0	0.106
