name	intensity-avg	volume
Left-wm-bankssts	95.4039	2742.5
Left-wm-caudalanteriorcingulate	102.0904	2999.0
Left-wm-caudalmiddlefrontal	99.2456	5458.6
Left-wm-cuneus	90.7058	2202.2
Left-wm-entorhinal	81.8709	845.7
Left-wm-fusiform	91.1945	6739.1
Left-wm-inferiorparietal	95.2821	9440.8
Left-wm-inferiortemporal	89.5142	6294.0
Left-wm-isthmuscingulate	97.5396	3691.4
Left-wm-lateraloccipital	90.3289	10797.9
Left-wm-lateralorbitofrontal	95.7534	6884.1
Left-wm-lingual	87.336	5805.4
Left-wm-medialorbitofrontal	91.1126	3169.7
Left-wm-middletemporal	93.3836	6161.5
Left-wm-parahippocampal	89.4811	1592.7
Left-wm-paracentral	96.3475	3705.8
Left-wm-parsopercularis	99.2054	3511.5
Left-wm-parsorbitalis	92.559	1101.5
Left-wm-parstriangularis	98.0814	3473.5
Left-wm-pericalcarine	87.5602	3302.6
Left-wm-postcentral	94.7362	6420.8
Left-wm-posteriorcingulate	101.1531	4329.8
Left-wm-precentral	96.9317	12400.8
Left-wm-precuneus	97.1885	7524.9
Left-wm-rostralanteriorcingulate	101.1934	2346.8
Left-wm-rostralmiddlefrontal	98.3232	12575.2
Left-wm-superiorfrontal	94.8352	18538.3
Left-wm-superiorparietal	98.8598	11753.8
Left-wm-superiortemporal	93.8622	7698.6
Left-wm-supramarginal	96.2198	7691.4
Left-wm-frontalpole	89.8075	307.3
Left-wm-temporalpole	83.5866	622.0
Left-wm-transversetemporal	93.3002	866.4
Left-wm-insula	91.6206	8732.2
Right-wm-bankssts	99.6457	2953.1
Right-wm-caudalanteriorcingulate	103.4932	3038.0
Right-wm-caudalmiddlefrontal	97.3582	4752.5
Right-wm-cuneus	93.1509	2600.1
Right-wm-entorhinal	78.0151	679.6
Right-wm-fusiform	92.3329	6392.7
Right-wm-inferiorparietal	97.9831	10540.5
Right-wm-inferiortemporal	92.4532	6453.0
Right-wm-isthmuscingulate	97.0427	2774.0
Right-wm-lateraloccipital	95.1754	10830.1
Right-wm-lateralorbitofrontal	94.6449	6443.7
Right-wm-lingual	89.8631	6853.2
Right-wm-medialorbitofrontal	92.9548	3557.1
Right-wm-middletemporal	94.3422	6391.9
Right-wm-parahippocampal	89.5091	1408.4
Right-wm-paracentral	96.4726	4088.0
Right-wm-parsopercularis	97.4128	2949.3
Right-wm-parsorbitalis	90.2366	1133.2
Right-wm-parstriangularis	97.0796	3355.3
Right-wm-pericalcarine	92.1081	3520.0
Right-wm-postcentral	95.2456	6499.7
Right-wm-posteriorcingulate	101.3823	3809.1
Right-wm-precentral	96.62	14422.0
Right-wm-precuneus	97.3266	8456.6
Right-wm-rostralanteriorcingulate	104.6647	1699.5
Right-wm-rostralmiddlefrontal	97.5145	10810.9
Right-wm-superiorfrontal	95.5918	16991.5
Right-wm-superiorparietal	98.0158	11536.3
Right-wm-superiortemporal	93.4495	5659.3
Right-wm-supramarginal	98.8948	6919.3
Right-wm-frontalpole	88.1806	385.4
Right-wm-temporalpole	84.6147	799.6
Right-wm-transversetemporal	95.0123	536.6
Right-wm-insula	91.9172	8340.6
Left-UnsegmentedWhiteMatter	98.2182	28548.3
Right-UnsegmentedWhiteMatter	99.0334	27639.7
