name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	1568.0	2.13	698.0	0.135
Left-G_and_S_occipital_inf	2593.0	2.517	896.0	0.116
Left-G_and_S_paracentral	2633.0	2.402	999.0	0.113
Left-G_and_S_subcentral	2700.0	2.574	934.0	0.106
Left-G_and_S_transv_frontopol	1506.0	2.437	489.0	0.151
Left-G_and_S_cingul-Ant	4321.0	3.064	1246.0	0.136
Left-G_and_S_cingul-Mid-Ant	1921.0	2.73	739.0	0.113
Left-G_and_S_cingul-Mid-Post	2118.0	2.56	849.0	0.108
Left-G_cingul-Post-dorsal	1070.0	2.72	314.0	0.123
Left-G_cingul-Post-ventral	504.0	2.698	166.0	0.099
Left-G_cuneus	2356.0	2.003	1150.0	0.148
Left-G_front_inf-Opercular	3200.0	2.793	942.0	0.12
Left-G_front_inf-Orbital	887.0	2.717	245.0	0.168
Left-G_front_inf-Triangul	1908.0	2.584	625.0	0.159
Left-G_front_middle	7930.0	2.551	2466.0	0.142
Left-G_front_sup	15407.0	2.992	4186.0	0.123
Left-G_Ins_lg_and_S_cent_ins	1734.0	3.637	447.0	0.132
Left-G_insular_short	2392.0	3.796	495.0	0.142
Left-G_occipital_middle	3220.0	2.276	1222.0	0.142
Left-G_occipital_sup	1748.0	1.86	908.0	0.119
Left-G_oc-temp_lat-fusifor	3250.0	2.758	967.0	0.132
Left-G_oc-temp_med-Lingual	4722.0	2.06	2143.0	0.159
Left-G_oc-temp_med-Parahip	2552.0	2.478	787.0	0.093
Left-G_orbital	5195.0	2.727	1550.0	0.138
Left-G_pariet_inf-Angular	5585.0	2.468	1831.0	0.144
Left-G_pariet_inf-Supramar	5836.0	2.631	1838.0	0.122
Left-G_parietal_sup	6187.0	2.303	2341.0	0.136
Left-G_postcentral	4760.0	2.216	1825.0	0.121
Left-G_precentral	6022.0	2.74	1760.0	0.111
Left-G_precuneus	5167.0	2.53	1740.0	0.145
Left-G_rectus	2067.0	2.766	555.0	0.128
Left-G_subcallosal	978.0	2.577	400.0	0.11
Left-G_temp_sup-G_T_transv	807.0	2.325	293.0	0.119
Left-G_temp_sup-Lateral	4571.0	2.815	1231.0	0.119
Left-G_temp_sup-Plan_polar	1522.0	2.863	470.0	0.04
Left-G_temp_sup-Plan_tempo	1776.0	2.797	574.0	0.063
Left-G_temporal_inf	5421.0	2.571	1711.0	0.112
Left-G_temporal_middle	6535.0	2.834	1734.0	0.122
Left-Lat_Fis-ant-Horizont	416.0	2.349	204.0	0.084
Left-Lat_Fis-ant-Vertical	408.0	2.341	190.0	0.079
Left-Lat_Fis-post	1581.0	2.659	773.0	0.092
Left-Pole_occipital	2727.0	1.816	1485.0	0.153
Left-Pole_temporal	4751.0	3.218	1144.0	0.157
Left-S_calcarine	1587.0	1.808	983.0	0.091
Left-S_central	4206.0	2.238	2233.0	0.085
Left-S_cingul-Marginalis	1277.0	1.892	696.0	0.098
Left-S_circular_insula_ant	841.0	3.143	308.0	0.093
Left-S_circular_insula_inf	2336.0	3.056	856.0	0.059
Left-S_circular_insula_sup	2475.0	2.844	1081.0	0.081
Left-S_collat_transv_ant	1513.0	2.966	512.0	0.091
Left-S_collat_transv_post	518.0	2.438	202.0	0.104
Left-S_front_inf	3133.0	2.419	1347.0	0.09
Left-S_front_middle	1896.0	2.268	850.0	0.119
Left-S_front_sup	3878.0	2.425	1737.0	0.085
Left-S_interm_prim-Jensen	440.0	2.206	239.0	0.088
Left-S_intrapariet_and_P_trans	4389.0	2.359	2172.0	0.094
Left-S_oc_middle_and_Lunatus	1089.0	2.471	500.0	0.107
Left-S_oc_sup_and_transversal	1624.0	2.125	910.0	0.082
Left-S_occipital_ant	767.0	2.336	364.0	0.108
Left-S_oc-temp_lat	801.0	2.127	431.0	0.077
Left-S_oc-temp_med_and_Lingual	2946.0	2.555	1322.0	0.096
Left-S_orbital_lateral	348.0	1.985	206.0	0.103
Left-S_orbital_med-olfact	780.0	2.701	331.0	0.106
Left-S_orbital-H_Shaped	1767.0	2.522	702.0	0.099
Left-S_parieto_occipital	1889.0	2.129	1038.0	0.109
Left-S_pericallosal	904.0	1.513	753.0	0.092
Left-S_postcentral	3823.0	2.32	1887.0	0.092
Left-S_precentral-inf-part	2536.0	2.618	1100.0	0.086
Left-S_precentral-sup-part	1665.0	2.777	743.0	0.08
Left-S_suborbital	819.0	2.507	390.0	0.078
Left-S_subparietal	1224.0	2.113	673.0	0.14
Left-S_temporal_inf	2031.0	2.131	1094.0	0.102
Left-S_temporal_sup	8329.0	2.503	3733.0	0.086
Left-S_temporal_transverse	500.0	2.521	246.0	0.086
