name	intensity-avg	volume
Left-wm-bankssts	97.3617	3458.8
Left-wm-caudalanteriorcingulate	105.3591	2901.7
Left-wm-caudalmiddlefrontal	96.543	6561.9
Left-wm-cuneus	87.7634	3005.2
Left-wm-entorhinal	79.1839	735.4
Left-wm-fusiform	88.7449	7174.1
Left-wm-inferiorparietal	95.6449	9761.3
Left-wm-inferiortemporal	88.1683	6154.3
Left-wm-isthmuscingulate	100.9305	3811.5
Left-wm-lateraloccipital	90.5267	11315.0
Left-wm-lateralorbitofrontal	95.7761	6586.4
Left-wm-lingual	82.6933	4863.6
Left-wm-medialorbitofrontal	97.2323	3665.0
Left-wm-middletemporal	91.4514	6423.0
Left-wm-parahippocampal	84.4777	1797.1
Left-wm-paracentral	95.289	4311.5
Left-wm-parsopercularis	97.7643	4317.1
Left-wm-parsorbitalis	88.22	1040.4
Left-wm-parstriangularis	95.465	3487.9
Left-wm-pericalcarine	84.6922	3523.0
Left-wm-postcentral	93.9464	7693.1
Left-wm-posteriorcingulate	102.9254	4487.7
Left-wm-precentral	97.1145	12875.8
Left-wm-precuneus	97.9163	9491.3
Left-wm-rostralanteriorcingulate	99.1464	2754.4
Left-wm-rostralmiddlefrontal	97.5268	15479.0
Left-wm-superiorfrontal	92.6116	20693.9
Left-wm-superiorparietal	96.4462	12108.1
Left-wm-superiortemporal	94.8896	9688.8
Left-wm-supramarginal	99.8954	9375.7
Left-wm-frontalpole	88.804	368.8
Left-wm-temporalpole	76.3407	838.1
Left-wm-transversetemporal	92.8192	1029.0
Left-wm-insula	92.4815	10988.8
Right-wm-bankssts	97.335	2979.9
Right-wm-caudalanteriorcingulate	102.6384	2811.8
Right-wm-caudalmiddlefrontal	93.4941	6082.3
Right-wm-cuneus	90.7037	3230.1
Right-wm-entorhinal	77.3243	658.6
Right-wm-fusiform	87.9387	6149.0
Right-wm-inferiorparietal	97.0505	11412.6
Right-wm-inferiortemporal	91.482	6436.5
Right-wm-isthmuscingulate	101.6702	3225.5
Right-wm-lateraloccipital	90.653	10316.9
Right-wm-lateralorbitofrontal	97.7031	6542.2
Right-wm-lingual	83.1628	5604.0
Right-wm-medialorbitofrontal	91.666	4745.0
Right-wm-middletemporal	91.6796	7108.9
Right-wm-parahippocampal	84.6787	2189.0
Right-wm-paracentral	97.5316	5649.8
Right-wm-parsopercularis	97.1536	3818.9
Right-wm-parsorbitalis	90.4851	1238.5
Right-wm-parstriangularis	95.8163	4181.3
Right-wm-pericalcarine	85.4685	4032.3
Right-wm-postcentral	92.3543	8360.1
Right-wm-posteriorcingulate	102.8905	4156.2
Right-wm-precentral	95.1774	13682.1
Right-wm-precuneus	98.4155	9535.1
Right-wm-rostralanteriorcingulate	99.6162	1844.7
Right-wm-rostralmiddlefrontal	95.4667	13615.0
Right-wm-superiorfrontal	91.3182	19352.2
Right-wm-superiorparietal	95.8172	11112.6
Right-wm-superiortemporal	93.5387	8189.2
Right-wm-supramarginal	99.6163	9298.8
Right-wm-frontalpole	84.3373	404.7
Right-wm-temporalpole	79.2386	769.2
Right-wm-transversetemporal	93.9425	809.8
Right-wm-insula	94.0245	10195.2
Left-UnsegmentedWhiteMatter	101.3147	40682.2
Right-UnsegmentedWhiteMatter	102.3988	39202.0
