name	volume	thickness	area	meancurv
Left-bankssts	1964.0	2.721	810.0	0.088
Left-caudalanteriorcingulate	1415.0	2.739	461.0	0.096
Left-caudalmiddlefrontal	5235.0	2.388	2046.0	0.092
Left-cuneus	3588.0	2.111	1684.0	0.141
Left-entorhinal	1797.0	3.245	406.0	0.09
Left-fusiform	8147.0	2.75	2690.0	0.121
Left-inferiorparietal	11062.0	2.487	4074.0	0.113
Left-inferiortemporal	7661.0	2.54	2815.0	0.111
Left-isthmuscingulate	2697.0	2.428	978.0	0.115
Left-lateraloccipital	10437.0	2.103	4861.0	0.127
Left-lateralorbitofrontal	6462.0	2.843	2098.0	0.124
Left-lingual	6840.0	2.086	3377.0	0.137
Left-medialorbitofrontal	4207.0	2.656	1525.0	0.125
Left-middletemporal	9811.0	2.953	2706.0	0.097
Left-parahippocampal	1743.0	2.966	537.0	0.086
Left-paracentral	3339.0	2.551	1200.0	0.095
Left-parsopercularis	4366.0	2.622	1544.0	0.107
Left-parsorbitalis	1792.0	2.381	603.0	0.137
Left-parstriangularis	2871.0	2.266	1176.0	0.116
Left-pericalcarine	2433.0	1.869	1590.0	0.123
Left-postcentral	8222.0	1.992	3822.0	0.098
Left-posteriorcingulate	2896.0	2.513	1059.0	0.107
Left-precentral	12923.0	2.567	4713.0	0.091
Left-precuneus	8868.0	2.412	3515.0	0.12
Left-rostralanteriorcingulate	2044.0	2.735	678.0	0.106
Left-rostralmiddlefrontal	12961.0	2.243	5176.0	0.125
Left-superiorfrontal	21065.0	2.711	7054.0	0.109
Left-superiorparietal	11452.0	2.226	5074.0	0.117
Left-superiortemporal	10416.0	2.732	3364.0	0.087
Left-supramarginal	9393.0	2.501	3548.0	0.112
Left-frontalpole	955.0	2.259	317.0	0.179
Left-temporalpole	2518.0	3.54	492.0	0.127
Left-transversetemporal	1091.0	2.365	447.0	0.112
Left-insula	6188.0	3.277	1921.0	0.102
