name	volume	thickness	area	meancurv
Left-bankssts	2074.0	2.645	840.0	0.065
Left-caudalanteriorcingulate	1708.0	2.895	507.0	0.105
Left-caudalmiddlefrontal	4883.0	2.612	1761.0	0.094
Left-cuneus	2844.0	1.979	1457.0	0.128
Left-entorhinal	1865.0	3.453	383.0	0.103
Left-fusiform	8104.0	2.72	2871.0	0.108
Left-inferiorparietal	9562.0	2.575	3582.0	0.102
Left-inferiortemporal	7199.0	2.606	2527.0	0.098
Left-isthmuscingulate	2431.0	2.156	1002.0	0.096
Left-lateraloccipital	12295.0	2.255	5155.0	0.117
Left-lateralorbitofrontal	7544.0	2.923	2339.0	0.113
Left-lingual	5319.0	2.065	2634.0	0.116
Left-medialorbitofrontal	4559.0	2.502	1679.0	0.116
Left-middletemporal	11500.0	3.057	3008.0	0.102
Left-parahippocampal	1935.0	3.149	506.0	0.086
Left-paracentral	3421.0	2.732	1163.0	0.084
Left-parsopercularis	5687.0	2.819	1827.0	0.104
Left-parsorbitalis	1880.0	2.444	599.0	0.135
Left-parstriangularis	4271.0	2.548	1476.0	0.101
Left-pericalcarine	1366.0	1.632	1028.0	0.12
Left-postcentral	9836.0	2.202	4105.0	0.089
Left-posteriorcingulate	2583.0	2.523	960.0	0.097
Left-precentral	13161.0	2.862	4388.0	0.084
Left-precuneus	10191.0	2.57	3624.0	0.105
Left-rostralanteriorcingulate	1836.0	2.915	610.0	0.088
Left-rostralmiddlefrontal	10994.0	2.299	4293.0	0.116
Left-superiorfrontal	19637.0	2.732	6428.0	0.101
Left-superiorparietal	12496.0	2.395	4957.0	0.104
Left-superiortemporal	11136.0	2.849	3568.0	0.085
Left-supramarginal	10145.0	2.774	3426.0	0.111
Left-frontalpole	1193.0	2.754	312.0	0.149
Left-temporalpole	2043.0	3.162	450.0	0.087
Left-transversetemporal	1343.0	2.414	487.0	0.083
Left-insula	6916.0	3.432	2033.0	0.092
