name	volume	thickness	area	meancurv
Left-bankssts	2242.0	2.832	859.0	0.08
Left-caudalanteriorcingulate	1929.0	2.845	594.0	0.117
Left-caudalmiddlefrontal	5466.0	2.59	1972.0	0.099
Left-cuneus	3351.0	2.118	1578.0	0.133
Left-entorhinal	1503.0	3.208	369.0	0.086
Left-fusiform	8119.0	2.952	2595.0	0.107
Left-inferiorparietal	10737.0	2.727	3689.0	0.097
Left-inferiortemporal	9003.0	2.877	2837.0	0.104
Left-isthmuscingulate	2524.0	2.436	1026.0	0.101
Left-lateraloccipital	11988.0	2.229	5280.0	0.114
Left-lateralorbitofrontal	7585.0	2.958	2498.0	0.114
Left-lingual	7643.0	2.279	3368.0	0.133
Left-medialorbitofrontal	4583.0	2.702	1633.0	0.104
Left-middletemporal	11529.0	3.107	3026.0	0.095
Left-parahippocampal	2358.0	3.128	628.0	0.07
Left-paracentral	3482.0	2.893	1119.0	0.087
Left-parsopercularis	3669.0	2.712	1253.0	0.09
Left-parsorbitalis	2558.0	2.727	718.0	0.116
Left-parstriangularis	3515.0	2.585	1260.0	0.101
Left-pericalcarine	2113.0	1.743	1566.0	0.135
Left-postcentral	8852.0	2.253	3629.0	0.09
Left-posteriorcingulate	2659.0	2.652	972.0	0.11
Left-precentral	12257.0	2.913	3909.0	0.09
Left-precuneus	9544.0	2.627	3467.0	0.103
Left-rostralanteriorcingulate	2806.0	3.072	757.0	0.108
Left-rostralmiddlefrontal	12405.0	2.331	4899.0	0.118
Left-superiorfrontal	20949.0	2.85	6495.0	0.103
Left-superiorparietal	11337.0	2.57	4200.0	0.098
Left-superiortemporal	12969.0	3.161	3701.0	0.081
Left-supramarginal	8998.0	2.926	2911.0	0.107
Left-frontalpole	872.0	2.546	261.0	0.141
Left-temporalpole	1924.0	3.191	513.0	0.122
Left-transversetemporal	1060.0	2.577	429.0	0.112
Left-insula	6346.0	3.373	1897.0	0.102
