name	volume	thickness	area	meancurv
Left-bankssts	2115.0	2.761	838.0	0.087
Left-caudalanteriorcingulate	960.0	2.262	421.0	0.11
Left-caudalmiddlefrontal	5861.0	2.543	2162.0	0.1
Left-cuneus	3313.0	2.054	1638.0	0.129
Left-entorhinal	1420.0	3.527	320.0	0.083
Left-fusiform	8343.0	2.895	2732.0	0.103
Left-inferiorparietal	9762.0	2.465	3612.0	0.101
Left-inferiortemporal	9345.0	2.892	2893.0	0.107
Left-isthmuscingulate	2187.0	2.622	764.0	0.108
Left-lateraloccipital	12606.0	2.241	5445.0	0.113
Left-lateralorbitofrontal	6876.0	2.95	2052.0	0.111
Left-lingual	6540.0	2.136	3108.0	0.129
Left-medialorbitofrontal	4401.0	2.388	1693.0	0.128
Left-middletemporal	10282.0	3.015	2792.0	0.101
Left-parahippocampal	1933.0	2.958	558.0	0.088
Left-paracentral	3372.0	2.671	1208.0	0.081
Left-parsopercularis	4016.0	2.532	1438.0	0.097
Left-parsorbitalis	2214.0	2.855	670.0	0.13
Left-parstriangularis	3624.0	2.301	1445.0	0.096
Left-pericalcarine	2388.0	1.83	1526.0	0.136
Left-postcentral	8323.0	2.12	3730.0	0.096
Left-posteriorcingulate	2849.0	2.658	1000.0	0.118
Left-precentral	12720.0	2.638	4555.0	0.095
Left-precuneus	9286.0	2.487	3662.0	0.101
Left-rostralanteriorcingulate	1111.0	2.399	428.0	0.099
Left-rostralmiddlefrontal	13929.0	2.155	5653.0	0.115
Left-superiorfrontal	20432.0	2.582	6969.0	0.109
Left-superiorparietal	12142.0	2.315	4958.0	0.102
Left-superiortemporal	12578.0	2.977	3772.0	0.09
Left-supramarginal	11700.0	2.558	4312.0	0.099
Left-frontalpole	1038.0	2.666	296.0	0.165
Left-temporalpole	2165.0	3.353	477.0	0.126
Left-transversetemporal	1312.0	2.326	527.0	0.085
Left-insula	6909.0	3.189	2274.0	0.105
