name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2087.0	2.119	876.0	0.114
Left-G_and_S_occipital_inf	2657.0	2.258	1045.0	0.12
Left-G_and_S_paracentral	2690.0	2.426	949.0	0.087
Left-G_and_S_subcentral	4171.0	2.642	1413.0	0.11
Left-G_and_S_transv_frontopol	1721.0	2.268	629.0	0.141
Left-G_and_S_cingul-Ant	4650.0	2.765	1636.0	0.093
Left-G_and_S_cingul-Mid-Ant	2598.0	2.915	961.0	0.08
Left-G_and_S_cingul-Mid-Post	2456.0	2.826	902.0	0.095
Left-G_cingul-Post-dorsal	1559.0	3.119	381.0	0.133
Left-G_cingul-Post-ventral	727.0	2.692	232.0	0.115
Left-G_cuneus	2860.0	1.744	1613.0	0.14
Left-G_front_inf-Opercular	3475.0	3.012	922.0	0.092
Left-G_front_inf-Orbital	1090.0	2.527	330.0	0.146
Left-G_front_inf-Triangul	2998.0	2.479	1018.0	0.119
Left-G_front_middle	8715.0	2.506	2966.0	0.117
Left-G_front_sup	17661.0	2.814	5337.0	0.11
Left-G_Ins_lg_and_S_cent_ins	1622.0	3.353	490.0	0.111
Left-G_insular_short	2279.0	4.08	454.0	0.109
Left-G_occipital_middle	4365.0	2.512	1425.0	0.136
Left-G_occipital_sup	2334.0	2.101	1019.0	0.117
Left-G_oc-temp_lat-fusifor	4306.0	2.926	1281.0	0.12
Left-G_oc-temp_med-Lingual	4770.0	1.938	2386.0	0.146
Left-G_oc-temp_med-Parahip	2655.0	2.803	739.0	0.073
Left-G_orbital	5875.0	2.796	1781.0	0.123
Left-G_pariet_inf-Angular	4423.0	2.678	1376.0	0.123
Left-G_pariet_inf-Supramar	7689.0	2.599	2542.0	0.113
Left-G_parietal_sup	5441.0	2.235	2028.0	0.099
Left-G_postcentral	4046.0	2.096	1667.0	0.103
Left-G_precentral	6020.0	2.944	1614.0	0.088
Left-G_precuneus	5082.0	2.491	1718.0	0.122
Left-G_rectus	1644.0	2.311	565.0	0.107
Left-G_subcallosal	1116.0	2.639	418.0	0.119
Left-G_temp_sup-G_T_transv	1210.0	3.056	307.0	0.09
Left-G_temp_sup-Lateral	5381.0	2.874	1415.0	0.11
Left-G_temp_sup-Plan_polar	2022.0	3.33	551.0	0.042
Left-G_temp_sup-Plan_tempo	2076.0	2.722	761.0	0.08
Left-G_temporal_inf	4933.0	2.734	1518.0	0.124
Left-G_temporal_middle	7147.0	2.84	1931.0	0.116
Left-Lat_Fis-ant-Horizont	491.0	2.26	263.0	0.074
Left-Lat_Fis-ant-Vertical	411.0	2.326	211.0	0.091
Left-Lat_Fis-post	1785.0	2.568	887.0	0.089
Left-Pole_occipital	2369.0	1.663	1439.0	0.136
Left-Pole_temporal	5449.0	3.189	1394.0	0.115
Left-S_calcarine	3295.0	1.947	2026.0	0.105
Left-S_central	4082.0	2.145	2177.0	0.074
Left-S_cingul-Marginalis	1470.0	2.264	746.0	0.067
Left-S_circular_insula_ant	916.0	3.09	366.0	0.07
Left-S_circular_insula_inf	2144.0	2.754	957.0	0.067
Left-S_circular_insula_sup	2962.0	2.865	1290.0	0.085
Left-S_collat_transv_ant	1584.0	3.208	592.0	0.091
Left-S_collat_transv_post	409.0	2.011	253.0	0.113
Left-S_front_inf	3828.0	2.297	1779.0	0.098
Left-S_front_middle	1870.0	2.085	989.0	0.111
Left-S_front_sup	5936.0	2.538	2478.0	0.091
Left-S_interm_prim-Jensen	347.0	2.385	155.0	0.114
Left-S_intrapariet_and_P_trans	4109.0	2.184	2170.0	0.097
Left-S_oc_middle_and_Lunatus	1318.0	2.08	772.0	0.11
Left-S_oc_sup_and_transversal	2448.0	2.416	1179.0	0.098
Left-S_occipital_ant	824.0	2.421	427.0	0.089
Left-S_oc-temp_lat	1095.0	2.528	485.0	0.108
Left-S_oc-temp_med_and_Lingual	3203.0	2.54	1503.0	0.079
Left-S_orbital_lateral	610.0	2.003	322.0	0.094
Left-S_orbital_med-olfact	808.0	2.524	409.0	0.098
Left-S_orbital-H_Shaped	2574.0	2.803	1005.0	0.114
Left-S_parieto_occipital	3647.0	2.508	1662.0	0.098
Left-S_pericallosal	1168.0	1.686	843.0	0.095
Left-S_postcentral	4417.0	2.166	2313.0	0.087
Left-S_precentral-inf-part	3325.0	2.748	1396.0	0.082
Left-S_precentral-sup-part	2221.0	2.493	1065.0	0.08
Left-S_suborbital	1044.0	2.468	486.0	0.124
Left-S_subparietal	1355.0	2.373	690.0	0.104
Left-S_temporal_inf	2056.0	2.486	972.0	0.09
Left-S_temporal_sup	9432.0	2.505	4153.0	0.077
Left-S_temporal_transverse	768.0	2.779	335.0	0.096
