name	volume	thickness	area	meancurv
Left-bankssts	2434.0	2.422	1056.0	0.087
Left-caudalanteriorcingulate	2054.0	2.518	686.0	0.091
Left-caudalmiddlefrontal	5367.0	2.73	1899.0	0.093
Left-cuneus	2739.0	1.926	1451.0	0.12
Left-entorhinal	2129.0	3.15	558.0	0.087
Left-fusiform	9987.0	2.588	3576.0	0.108
Left-inferiorparietal	10886.0	2.543	4050.0	0.102
Left-inferiortemporal	10703.0	2.732	3584.0	0.095
Left-isthmuscingulate	2396.0	2.382	913.0	0.107
Left-lateraloccipital	11352.0	2.139	5232.0	0.116
Left-lateralorbitofrontal	8038.0	3.124	2443.0	0.106
Left-lingual	6343.0	2.108	2988.0	0.121
Left-medialorbitofrontal	5007.0	2.592	1834.0	0.107
Left-middletemporal	11264.0	2.89	3222.0	0.1
Left-parahippocampal	2165.0	3.016	656.0	0.079
Left-paracentral	3973.0	2.79	1330.0	0.087
Left-parsopercularis	4322.0	2.804	1466.0	0.101
Left-parsorbitalis	2627.0	2.784	741.0	0.126
Left-parstriangularis	3801.0	2.643	1330.0	0.106
Left-pericalcarine	1721.0	1.738	1166.0	0.102
Left-postcentral	8988.0	2.092	4164.0	0.098
Left-posteriorcingulate	3371.0	2.504	1264.0	0.099
Left-precentral	13684.0	2.737	4705.0	0.09
Left-precuneus	8317.0	2.553	3274.0	0.104
Left-rostralanteriorcingulate	2537.0	2.564	884.0	0.118
Left-rostralmiddlefrontal	13570.0	2.391	5145.0	0.118
Left-superiorfrontal	22313.0	2.826	7385.0	0.103
Left-superiorparietal	13222.0	2.363	5375.0	0.099
Left-superiortemporal	12610.0	2.813	4135.0	0.086
Left-supramarginal	13323.0	2.688	4752.0	0.109
Left-frontalpole	928.0	2.115	375.0	0.145
Left-temporalpole	2728.0	3.567	602.0	0.099
Left-transversetemporal	1050.0	2.111	487.0	0.106
Left-insula	7893.0	3.398	2384.0	0.104
