name	volume	thickness	area	meancurv
Left-bankssts	2507.0	2.588	1053.0	0.076
Left-caudalanteriorcingulate	1176.0	2.375	479.0	0.108
Left-caudalmiddlefrontal	6533.0	2.739	2262.0	0.09
Left-cuneus	3268.0	1.935	1725.0	0.138
Left-entorhinal	1422.0	3.264	330.0	0.071
Left-fusiform	10012.0	2.825	3222.0	0.099
Left-inferiorparietal	12872.0	2.577	4610.0	0.1
Left-inferiortemporal	11286.0	2.897	3644.0	0.104
Left-isthmuscingulate	3151.0	2.648	1120.0	0.108
Left-lateraloccipital	14332.0	2.176	6340.0	0.115
Left-lateralorbitofrontal	8709.0	3.025	2771.0	0.102
Left-lingual	7910.0	2.082	3822.0	0.127
Left-medialorbitofrontal	5081.0	2.632	1848.0	0.105
Left-middletemporal	13361.0	3.031	3633.0	0.098
Left-parahippocampal	1912.0	2.999	581.0	0.076
Left-paracentral	3873.0	2.305	1538.0	0.091
Left-parsopercularis	5286.0	2.769	1767.0	0.091
Left-parsorbitalis	2711.0	2.727	820.0	0.124
Left-parstriangularis	4145.0	2.486	1560.0	0.095
Left-pericalcarine	2630.0	1.755	1791.0	0.112
Left-postcentral	11782.0	2.291	4788.0	0.096
Left-posteriorcingulate	2864.0	2.573	1039.0	0.112
Left-precentral	14596.0	2.774	4862.0	0.081
Left-precuneus	11493.0	2.535	4307.0	0.106
Left-rostralanteriorcingulate	2391.0	2.841	692.0	0.101
Left-rostralmiddlefrontal	15849.0	2.442	5899.0	0.113
Left-superiorfrontal	24051.0	2.707	7877.0	0.103
Left-superiorparietal	12552.0	2.223	5506.0	0.105
Left-superiortemporal	11868.0	2.96	3729.0	0.085
Left-supramarginal	9900.0	2.595	3593.0	0.104
Left-frontalpole	1056.0	2.819	274.0	0.134
Left-temporalpole	2764.0	3.551	580.0	0.111
Left-transversetemporal	1209.0	2.78	413.0	0.108
Left-insula	7471.0	3.391	2248.0	0.087
