name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2395.0	2.428	904.0	0.121
Left-G_and_S_occipital_inf	3595.0	2.454	1344.0	0.109
Left-G_and_S_paracentral	3197.0	2.244	1248.0	0.105
Left-G_and_S_subcentral	3974.0	2.961	1224.0	0.108
Left-G_and_S_transv_frontopol	1790.0	2.818	519.0	0.15
Left-G_and_S_cingul-Ant	4791.0	2.777	1592.0	0.101
Left-G_and_S_cingul-Mid-Ant	2173.0	2.564	870.0	0.096
Left-G_and_S_cingul-Mid-Post	2411.0	2.64	869.0	0.095
Left-G_cingul-Post-dorsal	1582.0	3.155	419.0	0.143
Left-G_cingul-Post-ventral	831.0	3.201	211.0	0.112
Left-G_cuneus	3092.0	1.8	1664.0	0.145
Left-G_front_inf-Opercular	3491.0	2.884	987.0	0.11
Left-G_front_inf-Orbital	1161.0	2.905	308.0	0.141
Left-G_front_inf-Triangul	3096.0	2.713	897.0	0.113
Left-G_front_middle	11443.0	2.736	3278.0	0.122
Left-G_front_sup	17308.0	2.742	5203.0	0.108
Left-G_Ins_lg_and_S_cent_ins	1451.0	3.447	403.0	0.102
Left-G_insular_short	2455.0	3.928	467.0	0.099
Left-G_occipital_middle	5743.0	2.45	1941.0	0.116
Left-G_occipital_sup	2435.0	1.894	1208.0	0.126
Left-G_oc-temp_lat-fusifor	4949.0	2.901	1380.0	0.103
Left-G_oc-temp_med-Lingual	5535.0	1.987	2615.0	0.138
Left-G_oc-temp_med-Parahip	3150.0	3.113	789.0	0.08
Left-G_orbital	6935.0	3.027	1862.0	0.119
Left-G_pariet_inf-Angular	5851.0	2.816	1619.0	0.106
Left-G_pariet_inf-Supramar	6115.0	2.642	1952.0	0.118
Left-G_parietal_sup	5492.0	2.467	1865.0	0.114
Left-G_postcentral	5160.0	2.427	1740.0	0.107
Left-G_precentral	6757.0	3.154	1613.0	0.081
Left-G_precuneus	6970.0	2.634	2133.0	0.112
Left-G_rectus	2085.0	2.537	650.0	0.117
Left-G_subcallosal	795.0	2.583	322.0	0.106
Left-G_temp_sup-G_T_transv	954.0	2.842	262.0	0.102
Left-G_temp_sup-Lateral	5758.0	3.254	1353.0	0.111
Left-G_temp_sup-Plan_polar	2246.0	3.367	591.0	0.062
Left-G_temp_sup-Plan_tempo	1819.0	2.748	626.0	0.067
Left-G_temporal_inf	7071.0	2.883	1966.0	0.119
Left-G_temporal_middle	8627.0	3.257	1902.0	0.108
Left-Lat_Fis-ant-Horizont	501.0	2.394	237.0	0.078
Left-Lat_Fis-ant-Vertical	692.0	2.435	332.0	0.074
Left-Lat_Fis-post	1575.0	2.763	740.0	0.091
Left-Pole_occipital	3119.0	1.82	1665.0	0.125
Left-Pole_temporal	5642.0	3.49	1244.0	0.109
Left-S_calcarine	3650.0	1.918	2275.0	0.111
Left-S_central	3702.0	2.093	2059.0	0.076
Left-S_cingul-Marginalis	2050.0	2.377	936.0	0.094
Left-S_circular_insula_ant	1187.0	3.076	454.0	0.074
Left-S_circular_insula_inf	2105.0	3.325	836.0	0.067
Left-S_circular_insula_sup	3090.0	2.845	1377.0	0.081
Left-S_collat_transv_ant	1675.0	2.966	665.0	0.094
Left-S_collat_transv_post	731.0	2.157	444.0	0.122
Left-S_front_inf	3174.0	2.4	1505.0	0.086
Left-S_front_middle	2022.0	2.149	1024.0	0.094
Left-S_front_sup	4427.0	2.485	1943.0	0.085
Left-S_interm_prim-Jensen	219.0	2.831	79.0	0.112
Left-S_intrapariet_and_P_trans	3542.0	2.154	1911.0	0.097
Left-S_oc_middle_and_Lunatus	1599.0	2.065	925.0	0.104
Left-S_oc_sup_and_transversal	2169.0	2.306	1066.0	0.096
Left-S_occipital_ant	1166.0	2.551	522.0	0.084
Left-S_oc-temp_lat	1801.0	2.402	908.0	0.085
Left-S_oc-temp_med_and_Lingual	3337.0	2.659	1400.0	0.094
Left-S_orbital_lateral	525.0	2.121	304.0	0.088
Left-S_orbital_med-olfact	881.0	2.352	449.0	0.086
Left-S_orbital-H_Shaped	2484.0	2.961	933.0	0.097
Left-S_parieto_occipital	3258.0	2.46	1518.0	0.107
Left-S_pericallosal	1094.0	1.769	748.0	0.106
Left-S_postcentral	3949.0	2.188	2091.0	0.087
Left-S_precentral-inf-part	3679.0	2.651	1503.0	0.074
Left-S_precentral-sup-part	1493.0	2.312	744.0	0.057
Left-S_suborbital	1818.0	2.968	610.0	0.104
Left-S_subparietal	1787.0	2.491	808.0	0.08
Left-S_temporal_inf	2759.0	2.86	1143.0	0.091
Left-S_temporal_sup	9991.0	2.574	4307.0	0.082
Left-S_temporal_transverse	448.0	2.672	222.0	0.108
