name	volume	thickness	area	meancurv
Left-bankssts	2168.0	2.731	823.0	0.07
Left-caudalanteriorcingulate	1939.0	2.498	700.0	0.101
Left-caudalmiddlefrontal	5666.0	2.541	2131.0	0.098
Left-cuneus	2363.0	1.838	1346.0	0.132
Left-entorhinal	1601.0	3.145	396.0	0.073
Left-fusiform	7932.0	2.843	2629.0	0.109
Left-inferiorparietal	11131.0	2.579	4139.0	0.104
Left-inferiortemporal	7500.0	2.728	2488.0	0.101
Left-isthmuscingulate	2508.0	2.378	957.0	0.109
Left-lateraloccipital	10547.0	2.077	4877.0	0.119
Left-lateralorbitofrontal	7188.0	2.722	2462.0	0.111
Left-lingual	5232.0	1.929	2778.0	0.118
Left-medialorbitofrontal	3854.0	2.393	1572.0	0.111
Left-middletemporal	8867.0	2.755	2651.0	0.096
Left-parahippocampal	2290.0	2.86	697.0	0.069
Left-paracentral	3119.0	2.42	1221.0	0.094
Left-parsopercularis	4633.0	2.716	1556.0	0.101
Left-parsorbitalis	1911.0	2.484	634.0	0.126
Left-parstriangularis	3342.0	2.355	1333.0	0.1
Left-pericalcarine	1567.0	1.684	1223.0	0.136
Left-postcentral	11235.0	2.286	4609.0	0.101
Left-posteriorcingulate	3072.0	2.512	1170.0	0.111
Left-precentral	12224.0	2.668	4378.0	0.091
Left-precuneus	9745.0	2.577	3638.0	0.11
Left-rostralanteriorcingulate	2342.0	2.544	797.0	0.124
Left-rostralmiddlefrontal	12429.0	2.165	5335.0	0.112
Left-superiorfrontal	18404.0	2.694	6664.0	0.111
Left-superiorparietal	10746.0	2.277	4655.0	0.101
Left-superiortemporal	13009.0	3.067	3963.0	0.088
Left-supramarginal	10315.0	2.779	3553.0	0.099
Left-frontalpole	719.0	2.457	231.0	0.159
Left-temporalpole	2433.0	3.722	539.0	0.143
Left-transversetemporal	1342.0	2.843	479.0	0.121
Left-insula	6338.0	3.412	1902.0	0.099
