name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	1889.0	2.128	780.0	0.133
Left-G_and_S_occipital_inf	2446.0	2.595	855.0	0.115
Left-G_and_S_paracentral	3047.0	2.535	979.0	0.098
Left-G_and_S_subcentral	3265.0	3.143	940.0	0.107
Left-G_and_S_transv_frontopol	1192.0	2.223	419.0	0.14
Left-G_and_S_cingul-Ant	3873.0	3.024	1223.0	0.113
Left-G_and_S_cingul-Mid-Ant	1975.0	2.996	701.0	0.084
Left-G_and_S_cingul-Mid-Post	2141.0	2.678	816.0	0.083
Left-G_cingul-Post-dorsal	1807.0	2.889	499.0	0.131
Left-G_cingul-Post-ventral	649.0	2.837	198.0	0.114
Left-G_cuneus	2443.0	1.841	1345.0	0.157
Left-G_front_inf-Opercular	3570.0	3.045	873.0	0.106
Left-G_front_inf-Orbital	1101.0	2.653	310.0	0.128
Left-G_front_inf-Triangul	3122.0	2.749	873.0	0.127
Left-G_front_middle	8834.0	2.61	2683.0	0.126
Left-G_front_sup	15328.0	3.004	4128.0	0.11
Left-G_Ins_lg_and_S_cent_ins	1608.0	3.717	363.0	0.071
Left-G_insular_short	2056.0	3.612	400.0	0.104
Left-G_occipital_middle	2845.0	2.258	1051.0	0.124
Left-G_occipital_sup	1894.0	2.051	787.0	0.133
Left-G_oc-temp_lat-fusifor	3629.0	2.926	1009.0	0.115
Left-G_oc-temp_med-Lingual	4429.0	1.909	2241.0	0.15
Left-G_oc-temp_med-Parahip	2731.0	2.674	804.0	0.08
Left-G_orbital	5130.0	2.724	1474.0	0.132
Left-G_pariet_inf-Angular	4670.0	2.72	1324.0	0.133
Left-G_pariet_inf-Supramar	8812.0	2.809	2552.0	0.114
Left-G_parietal_sup	5371.0	2.224	1951.0	0.108
Left-G_postcentral	4698.0	2.397	1612.0	0.109
Left-G_precentral	6104.0	3.183	1412.0	0.095
Left-G_precuneus	6067.0	2.507	1909.0	0.119
Left-G_rectus	1732.0	2.505	542.0	0.121
Left-G_subcallosal	865.0	2.303	385.0	0.122
Left-G_temp_sup-G_T_transv	1037.0	2.891	290.0	0.105
Left-G_temp_sup-Lateral	6274.0	3.063	1522.0	0.122
Left-G_temp_sup-Plan_polar	1799.0	3.288	446.0	0.055
Left-G_temp_sup-Plan_tempo	2555.0	2.546	944.0	0.083
Left-G_temporal_inf	4805.0	3.177	1200.0	0.113
Left-G_temporal_middle	7456.0	3.209	1664.0	0.112
Left-Lat_Fis-ant-Horizont	436.0	2.022	253.0	0.076
Left-Lat_Fis-ant-Vertical	417.0	2.494	188.0	0.074
Left-Lat_Fis-post	2255.0	2.821	1045.0	0.096
Left-Pole_occipital	2608.0	1.716	1528.0	0.134
Left-Pole_temporal	4990.0	2.975	1400.0	0.137
Left-S_calcarine	2466.0	2.023	1427.0	0.094
Left-S_central	3265.0	2.111	1777.0	0.075
Left-S_cingul-Marginalis	1298.0	2.084	671.0	0.096
Left-S_circular_insula_ant	866.0	3.299	309.0	0.075
Left-S_circular_insula_inf	2030.0	3.125	810.0	0.063
Left-S_circular_insula_sup	2040.0	2.666	951.0	0.079
Left-S_collat_transv_ant	1446.0	2.736	608.0	0.094
Left-S_collat_transv_post	519.0	2.231	295.0	0.095
Left-S_front_inf	3088.0	2.225	1528.0	0.086
Left-S_front_middle	1245.0	1.942	659.0	0.091
Left-S_front_sup	4374.0	2.47	1867.0	0.079
Left-S_interm_prim-Jensen	633.0	2.492	317.0	0.085
Left-S_intrapariet_and_P_trans	3389.0	2.179	1762.0	0.08
Left-S_oc_middle_and_Lunatus	1003.0	2.137	619.0	0.111
Left-S_oc_sup_and_transversal	877.0	2.314	448.0	0.088
Left-S_occipital_ant	527.0	2.424	282.0	0.093
Left-S_oc-temp_lat	835.0	2.454	400.0	0.071
Left-S_oc-temp_med_and_Lingual	2706.0	2.484	1221.0	0.091
Left-S_orbital_lateral	507.0	2.101	248.0	0.119
Left-S_orbital_med-olfact	799.0	2.7	346.0	0.102
Left-S_orbital-H_Shaped	1708.0	2.614	687.0	0.105
Left-S_parieto_occipital	2353.0	2.138	1189.0	0.085
Left-S_pericallosal	1080.0	1.929	687.0	0.105
Left-S_postcentral	3942.0	2.2	2017.0	0.092
Left-S_precentral-inf-part	2735.0	2.587	1182.0	0.085
Left-S_precentral-sup-part	1892.0	2.524	866.0	0.075
Left-S_suborbital	861.0	2.226	441.0	0.09
Left-S_subparietal	2000.0	2.253	1033.0	0.094
Left-S_temporal_inf	1792.0	2.547	772.0	0.088
Left-S_temporal_sup	9271.0	2.484	3898.0	0.09
Left-S_temporal_transverse	540.0	2.682	237.0	0.075
