name	volume	thickness	area	meancurv
Left-bankssts	2573.0	2.531	1113.0	0.094
Left-caudalanteriorcingulate	1389.0	2.42	539.0	0.099
Left-caudalmiddlefrontal	6731.0	2.588	2473.0	0.103
Left-cuneus	2852.0	1.887	1551.0	0.138
Left-entorhinal	1946.0	3.559	407.0	0.083
Left-fusiform	9266.0	2.879	3119.0	0.101
Left-inferiorparietal	11159.0	2.541	4137.0	0.094
Left-inferiortemporal	10199.0	2.701	3538.0	0.111
Left-isthmuscingulate	2511.0	2.165	1091.0	0.101
Left-lateraloccipital	12214.0	2.227	5292.0	0.123
Left-lateralorbitofrontal	8270.0	2.962	2661.0	0.11
Left-lingual	5870.0	2.089	2832.0	0.122
Left-medialorbitofrontal	5320.0	2.652	1913.0	0.113
Left-middletemporal	11390.0	2.834	3496.0	0.108
Left-parahippocampal	1939.0	2.513	678.0	0.055
Left-paracentral	4128.0	2.589	1450.0	0.09
Left-parsopercularis	4483.0	2.667	1589.0	0.092
Left-parsorbitalis	2503.0	2.621	802.0	0.125
Left-parstriangularis	4131.0	2.537	1572.0	0.111
Left-pericalcarine	1732.0	1.697	1270.0	0.121
Left-postcentral	11257.0	2.21	4749.0	0.097
Left-posteriorcingulate	3161.0	2.357	1282.0	0.104
Left-precentral	14728.0	2.725	5081.0	0.084
Left-precuneus	9750.0	2.515	3819.0	0.106
Left-rostralanteriorcingulate	2140.0	2.648	765.0	0.093
Left-rostralmiddlefrontal	14588.0	2.199	6422.0	0.121
Left-superiorfrontal	24444.0	2.703	8661.0	0.109
Left-superiorparietal	14184.0	2.341	5908.0	0.103
Left-superiortemporal	13845.0	2.97	4387.0	0.089
Left-supramarginal	12273.0	2.62	4526.0	0.1
Left-frontalpole	895.0	2.364	304.0	0.156
Left-temporalpole	2114.0	3.305	573.0	0.118
Left-transversetemporal	1688.0	2.656	582.0	0.084
Left-insula	7890.0	3.295	2507.0	0.098
