name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	1570.0	1.892	770.0	0.109
Left-G_and_S_occipital_inf	2832.0	2.325	1124.0	0.14
Left-G_and_S_paracentral	3026.0	2.302	1193.0	0.111
Left-G_and_S_subcentral	3385.0	2.831	1099.0	0.133
Left-G_and_S_transv_frontopol	1458.0	2.249	528.0	0.146
Left-G_and_S_cingul-Ant	4421.0	2.784	1461.0	0.107
Left-G_and_S_cingul-Mid-Ant	2299.0	2.853	852.0	0.109
Left-G_and_S_cingul-Mid-Post	2343.0	2.915	823.0	0.095
Left-G_cingul-Post-dorsal	1344.0	3.305	317.0	0.128
Left-G_cingul-Post-ventral	653.0	3.441	151.0	0.102
Left-G_cuneus	2617.0	1.67	1513.0	0.148
Left-G_front_inf-Opercular	2667.0	2.764	817.0	0.114
Left-G_front_inf-Orbital	1184.0	2.887	301.0	0.119
Left-G_front_inf-Triangul	2123.0	2.456	669.0	0.123
Left-G_front_middle	10879.0	2.446	3742.0	0.131
Left-G_front_sup	17221.0	2.972	4890.0	0.118
Left-G_Ins_lg_and_S_cent_ins	1489.0	3.242	455.0	0.116
Left-G_insular_short	2676.0	3.718	573.0	0.112
Left-G_occipital_middle	4974.0	2.528	1631.0	0.14
Left-G_occipital_sup	2751.0	2.317	1068.0	0.131
Left-G_oc-temp_lat-fusifor	4164.0	2.789	1257.0	0.125
Left-G_oc-temp_med-Lingual	4879.0	1.934	2367.0	0.146
Left-G_oc-temp_med-Parahip	3779.0	3.107	911.0	0.091
Left-G_orbital	5702.0	2.678	1715.0	0.139
Left-G_pariet_inf-Angular	6046.0	2.612	1885.0	0.128
Left-G_pariet_inf-Supramar	5539.0	2.688	1799.0	0.127
Left-G_parietal_sup	6202.0	2.33	2257.0	0.12
Left-G_postcentral	3215.0	2.028	1311.0	0.107
Left-G_precentral	5908.0	2.74	1772.0	0.093
Left-G_precuneus	6176.0	2.865	1820.0	0.133
Left-G_rectus	1471.0	2.255	534.0	0.108
Left-G_subcallosal	1393.0	2.829	464.0	0.093
Left-G_temp_sup-G_T_transv	1097.0	2.95	322.0	0.136
Left-G_temp_sup-Lateral	6204.0	3.106	1479.0	0.124
Left-G_temp_sup-Plan_polar	1614.0	3.506	420.0	0.085
Left-G_temp_sup-Plan_tempo	1526.0	2.471	558.0	0.07
Left-G_temporal_inf	6984.0	3.047	1856.0	0.129
Left-G_temporal_middle	6479.0	2.836	1739.0	0.122
Left-Lat_Fis-ant-Horizont	431.0	2.415	181.0	0.102
Left-Lat_Fis-ant-Vertical	388.0	2.515	175.0	0.088
Left-Lat_Fis-post	1319.0	2.646	640.0	0.093
Left-Pole_occipital	3178.0	1.864	1689.0	0.151
Left-Pole_temporal	5018.0	3.021	1315.0	0.144
Left-S_calcarine	1956.0	1.806	1354.0	0.113
Left-S_central	3324.0	2.049	1917.0	0.081
Left-S_cingul-Marginalis	1814.0	2.625	822.0	0.087
Left-S_circular_insula_ant	959.0	2.89	417.0	0.08
Left-S_circular_insula_inf	2619.0	3.325	1024.0	0.07
Left-S_circular_insula_sup	2728.0	2.88	1208.0	0.086
Left-S_collat_transv_ant	1513.0	2.598	673.0	0.077
Left-S_collat_transv_post	615.0	2.007	404.0	0.13
Left-S_front_inf	2328.0	2.209	1151.0	0.082
Left-S_front_middle	1769.0	2.14	903.0	0.106
Left-S_front_sup	4555.0	2.442	1909.0	0.085
Left-S_interm_prim-Jensen	296.0	2.287	163.0	0.092
Left-S_intrapariet_and_P_trans	4531.0	2.314	2259.0	0.089
Left-S_oc_middle_and_Lunatus	1065.0	2.028	632.0	0.113
Left-S_oc_sup_and_transversal	1477.0	2.223	760.0	0.089
Left-S_occipital_ant	1209.0	2.281	616.0	0.085
Left-S_oc-temp_lat	1668.0	2.613	727.0	0.083
Left-S_oc-temp_med_and_Lingual	2874.0	2.151	1499.0	0.097
Left-S_orbital_lateral	502.0	1.987	257.0	0.087
Left-S_orbital_med-olfact	950.0	2.65	442.0	0.093
Left-S_orbital-H_Shaped	2568.0	2.699	909.0	0.117
Left-S_parieto_occipital	2890.0	2.529	1360.0	0.086
Left-S_pericallosal	1180.0	2.458	529.0	0.095
Left-S_postcentral	3195.0	2.242	1561.0	0.092
Left-S_precentral-inf-part	2106.0	2.384	989.0	0.081
Left-S_precentral-sup-part	2673.0	2.484	1204.0	0.085
Left-S_suborbital	1125.0	2.072	557.0	0.123
Left-S_subparietal	1323.0	2.634	598.0	0.097
Left-S_temporal_inf	2265.0	2.382	1112.0	0.095
Left-S_temporal_sup	8875.0	2.506	3926.0	0.084
Left-S_temporal_transverse	604.0	2.833	263.0	0.074
