name	volume	thickness	area	meancurv
Left-bankssts	2324.0	2.402	1053.0	0.08
Left-caudalanteriorcingulate	1887.0	2.907	591.0	0.112
Left-caudalmiddlefrontal	6949.0	2.549	2463.0	0.098
Left-cuneus	2771.0	1.764	1618.0	0.132
Left-entorhinal	1684.0	3.022	468.0	0.098
Left-fusiform	9073.0	2.626	3168.0	0.111
Left-inferiorparietal	13288.0	2.558	4976.0	0.113
Left-inferiortemporal	10984.0	2.866	3420.0	0.111
Left-isthmuscingulate	2221.0	2.93	720.0	0.111
Left-lateraloccipital	11972.0	2.146	5319.0	0.131
Left-lateralorbitofrontal	7644.0	2.783	2614.0	0.118
Left-lingual	6569.0	1.958	3358.0	0.136
Left-medialorbitofrontal	4730.0	2.351	1844.0	0.111
Left-middletemporal	9077.0	2.654	2977.0	0.107
Left-parahippocampal	1859.0	2.711	581.0	0.071
Left-paracentral	4167.0	2.615	1562.0	0.099
Left-parsopercularis	3544.0	2.587	1271.0	0.093
Left-parsorbitalis	2412.0	2.681	708.0	0.143
Left-parstriangularis	3498.0	2.417	1293.0	0.107
Left-pericalcarine	1502.0	1.508	1241.0	0.121
Left-postcentral	8286.0	2.087	3669.0	0.099
Left-posteriorcingulate	2985.0	2.806	1007.0	0.106
Left-precentral	13549.0	2.586	5061.0	0.095
Left-precuneus	9860.0	2.777	3566.0	0.109
Left-rostralanteriorcingulate	2270.0	2.82	710.0	0.106
Left-rostralmiddlefrontal	13559.0	2.199	5769.0	0.116
Left-superiorfrontal	21762.0	2.852	6913.0	0.109
Left-superiorparietal	13710.0	2.299	5659.0	0.106
Left-superiortemporal	12113.0	2.92	3721.0	0.096
Left-supramarginal	9739.0	2.608	3521.0	0.112
Left-frontalpole	730.0	2.219	273.0	0.149
Left-temporalpole	2672.0	3.389	618.0	0.126
Left-transversetemporal	1278.0	2.972	446.0	0.129
Left-insula	7511.0	3.276	2407.0	0.093
