name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2216.0	2.203	979.0	0.116
Left-G_and_S_occipital_inf	4604.0	2.382	1754.0	0.116
Left-G_and_S_paracentral	2657.0	2.236	1066.0	0.098
Left-G_and_S_subcentral	4262.0	2.947	1364.0	0.109
Left-G_and_S_transv_frontopol	2122.0	2.525	695.0	0.145
Left-G_and_S_cingul-Ant	5603.0	2.654	1987.0	0.097
Left-G_and_S_cingul-Mid-Ant	2739.0	2.755	1045.0	0.076
Left-G_and_S_cingul-Mid-Post	2861.0	2.781	1080.0	0.109
Left-G_cingul-Post-dorsal	1913.0	3.006	514.0	0.126
Left-G_cingul-Post-ventral	965.0	2.479	321.0	0.118
Left-G_cuneus	3184.0	1.738	1770.0	0.141
Left-G_front_inf-Opercular	5388.0	2.878	1565.0	0.105
Left-G_front_inf-Orbital	1869.0	2.718	533.0	0.133
Left-G_front_inf-Triangul	3956.0	2.654	1187.0	0.117
Left-G_front_middle	13402.0	2.696	3965.0	0.117
Left-G_front_sup	23644.0	2.877	6868.0	0.112
Left-G_Ins_lg_and_S_cent_ins	1559.0	3.89	391.0	0.085
Left-G_insular_short	2733.0	3.808	555.0	0.112
Left-G_occipital_middle	5455.0	2.717	1665.0	0.132
Left-G_occipital_sup	2814.0	2.276	1199.0	0.111
Left-G_oc-temp_lat-fusifor	5123.0	2.985	1502.0	0.11
Left-G_oc-temp_med-Lingual	5732.0	1.915	2981.0	0.145
Left-G_oc-temp_med-Parahip	3043.0	3.033	735.0	0.076
Left-G_orbital	6804.0	2.673	2077.0	0.111
Left-G_pariet_inf-Angular	5602.0	2.629	1722.0	0.119
Left-G_pariet_inf-Supramar	7724.0	2.753	2382.0	0.11
Left-G_parietal_sup	7079.0	2.393	2487.0	0.114
Left-G_postcentral	4792.0	2.212	1834.0	0.113
Left-G_precentral	7553.0	2.905	2012.0	0.094
Left-G_precuneus	7315.0	2.607	2380.0	0.119
Left-G_rectus	2011.0	2.548	639.0	0.137
Left-G_subcallosal	1338.0	2.692	477.0	0.105
Left-G_temp_sup-G_T_transv	1523.0	2.447	533.0	0.1
Left-G_temp_sup-Lateral	6430.0	3.02	1552.0	0.105
Left-G_temp_sup-Plan_polar	3058.0	3.883	699.0	0.072
Left-G_temp_sup-Plan_tempo	2932.0	2.695	993.0	0.092
Left-G_temporal_inf	8438.0	2.985	2298.0	0.126
Left-G_temporal_middle	9807.0	3.343	2158.0	0.105
Left-Lat_Fis-ant-Horizont	663.0	2.328	328.0	0.089
Left-Lat_Fis-ant-Vertical	596.0	2.326	291.0	0.075
Left-Lat_Fis-post	1834.0	2.671	914.0	0.082
Left-Pole_occipital	3368.0	1.829	1835.0	0.132
Left-Pole_temporal	5292.0	3.413	1238.0	0.119
Left-S_calcarine	4686.0	2.222	2485.0	0.113
Left-S_central	4052.0	2.111	2205.0	0.082
Left-S_cingul-Marginalis	1291.0	2.401	635.0	0.08
Left-S_circular_insula_ant	1185.0	3.082	467.0	0.089
Left-S_circular_insula_inf	2930.0	3.53	1053.0	0.073
Left-S_circular_insula_sup	3011.0	2.91	1330.0	0.08
Left-S_collat_transv_ant	2112.0	3.107	789.0	0.094
Left-S_collat_transv_post	933.0	2.247	505.0	0.105
Left-S_front_inf	4320.0	2.213	2242.0	0.089
Left-S_front_middle	2550.0	2.321	1217.0	0.1
Left-S_front_sup	6029.0	2.578	2552.0	0.088
Left-S_interm_prim-Jensen	490.0	2.1	251.0	0.095
Left-S_intrapariet_and_P_trans	3750.0	2.277	1825.0	0.1
Left-S_oc_middle_and_Lunatus	2092.0	2.316	1071.0	0.103
Left-S_oc_sup_and_transversal	1351.0	2.311	656.0	0.092
Left-S_occipital_ant	1462.0	2.481	705.0	0.101
Left-S_oc-temp_lat	1931.0	2.506	880.0	0.088
Left-S_oc-temp_med_and_Lingual	3444.0	2.287	1729.0	0.074
Left-S_orbital_lateral	634.0	1.884	433.0	0.1
Left-S_orbital_med-olfact	928.0	2.611	441.0	0.097
Left-S_orbital-H_Shaped	2924.0	2.917	1110.0	0.103
Left-S_parieto_occipital	4019.0	2.22	2040.0	0.102
Left-S_pericallosal	1530.0	1.775	1037.0	0.094
Left-S_postcentral	5260.0	2.459	2371.0	0.09
Left-S_precentral-inf-part	3216.0	2.547	1387.0	0.085
Left-S_precentral-sup-part	2514.0	2.536	1183.0	0.07
Left-S_suborbital	1329.0	2.243	635.0	0.111
Left-S_subparietal	2006.0	2.436	1032.0	0.095
Left-S_temporal_inf	3057.0	2.5	1426.0	0.088
Left-S_temporal_sup	10994.0	2.602	4541.0	0.089
Left-S_temporal_transverse	618.0	2.306	314.0	0.09
