name	intensity-avg	volume
Left-wm-bankssts	97.9627	3086.2
Left-wm-caudalanteriorcingulate	105.3082	2914.5
Left-wm-caudalmiddlefrontal	96.0672	7136.2
Left-wm-cuneus	87.8481	3160.7
Left-wm-entorhinal	75.2895	549.3
Left-wm-fusiform	89.2087	8137.4
Left-wm-inferiorparietal	95.5963	9349.6
Left-wm-inferiortemporal	88.8728	8001.2
Left-wm-isthmuscingulate	97.9211	4662.9
Left-wm-lateraloccipital	90.6401	12586.6
Left-wm-lateralorbitofrontal	95.0895	7723.1
Left-wm-lingual	86.5331	7467.0
Left-wm-medialorbitofrontal	93.2748	4288.7
Left-wm-middletemporal	91.5209	7259.2
Left-wm-parahippocampal	83.827	1651.0
Left-wm-paracentral	94.1633	3879.4
Left-wm-parsopercularis	97.947	5134.1
Left-wm-parsorbitalis	85.3707	1328.2
Left-wm-parstriangularis	96.1257	4400.3
Left-wm-pericalcarine	88.7176	3814.0
Left-wm-postcentral	92.7067	8876.9
Left-wm-posteriorcingulate	101.5551	4633.7
Left-wm-precentral	96.1136	14979.7
Left-wm-precuneus	96.7912	12745.9
Left-wm-rostralanteriorcingulate	96.74	3069.4
Left-wm-rostralmiddlefrontal	95.5055	15312.3
Left-wm-superiorfrontal	93.6916	23146.0
Left-wm-superiorparietal	94.2432	11900.7
Left-wm-superiortemporal	93.9573	10135.4
Left-wm-supramarginal	97.45	9795.6
Left-wm-frontalpole	85.5759	371.3
Left-wm-temporalpole	72.4723	679.5
Left-wm-transversetemporal	92.3821	1064.9
Left-wm-insula	92.9208	10251.8
Right-wm-bankssts	99.6775	3438.7
Right-wm-caudalanteriorcingulate	102.4748	3363.7
Right-wm-caudalmiddlefrontal	90.2616	5647.1
Right-wm-cuneus	90.5589	3460.6
Right-wm-entorhinal	75.5522	694.8
Right-wm-fusiform	89.0213	7399.1
Right-wm-inferiorparietal	97.8774	13512.9
Right-wm-inferiortemporal	92.4204	8021.5
Right-wm-isthmuscingulate	97.8808	3471.4
Right-wm-lateraloccipital	93.5212	11999.1
Right-wm-lateralorbitofrontal	93.7789	6749.8
Right-wm-lingual	86.7365	7363.0
Right-wm-medialorbitofrontal	86.9209	4081.2
Right-wm-middletemporal	93.5092	7788.3
Right-wm-parahippocampal	87.519	2162.9
Right-wm-paracentral	97.7582	5234.8
Right-wm-parsopercularis	97.0435	5167.8
Right-wm-parsorbitalis	89.4064	1406.3
Right-wm-parstriangularis	93.737	4679.0
Right-wm-pericalcarine	88.9982	4190.5
Right-wm-postcentral	90.9447	7285.1
Right-wm-posteriorcingulate	101.8307	4941.4
Right-wm-precentral	94.8654	14236.6
Right-wm-precuneus	97.7304	13039.9
Right-wm-rostralanteriorcingulate	102.5637	2364.3
Right-wm-rostralmiddlefrontal	95.3983	16660.7
Right-wm-superiorfrontal	92.3514	20598.6
Right-wm-superiorparietal	95.5382	13032.9
Right-wm-superiortemporal	92.8821	8034.6
Right-wm-supramarginal	99.2211	9690.6
Right-wm-frontalpole	81.2932	389.6
Right-wm-temporalpole	73.7743	607.8
Right-wm-transversetemporal	95.5197	785.4
Right-wm-insula	92.949	10582.3
Left-UnsegmentedWhiteMatter	101.0914	31654.1
Right-UnsegmentedWhiteMatter	102.053	35000.2
